T(sec)	WE1 Volts(mV)	WE1 Idir(mA)	WE1 Idif (mA)	
753.9400	-609.348	-0.020905	
753.9600	-610.346	-0.020958	
753.9800	-611.342	-0.021010	
754.0000	-612.336	-0.021061	
754.0200	-613.330	-0.021111	
754.0400	-614.324	-0.021158	
754.0600	-615.316	-0.021209	
754.0800	-616.308	-0.021261	
754.1000	-617.304	-0.021313	
754.1200	-618.300	-0.021363	
754.1400	-619.297	-0.021413	
754.1600	-620.294	-0.021461	
754.1800	-621.287	-0.021508	
754.2000	-622.283	-0.021554	
754.2200	-623.282	-0.021601	
754.2400	-624.276	-0.021646	
754.2600	-625.277	-0.021692	
754.2800	-626.276	-0.021735	
754.3000	-627.275	-0.021782	
754.3200	-628.271	-0.021820	
754.3400	-629.266	-0.021860	
754.3600	-630.264	-0.021902	
754.3800	-631.267	-0.021942	
754.4000	-632.274	-0.021983	
754.4200	-633.273	-0.022021	
754.4400	-634.271	-0.022062	
754.4600	-635.267	-0.022097	
754.4800	-636.263	-0.022131	
754.5000	-637.264	-0.022162	
754.5200	-638.262	-0.022197	
754.5400	-639.260	-0.022227	
754.5600	-640.258	-0.022259	
754.5800	-641.255	-0.022293	
754.6000	-642.247	-0.022325	
754.6200	-643.244	-0.022348	
754.6400	-644.238	-0.022375	
754.6600	-645.240	-0.022404	
754.6800	-646.243	-0.022429	
754.7000	-647.236	-0.022456	
754.7200	-648.229	-0.022480	
754.7400	-649.225	-0.022505	
754.7600	-650.222	-0.022524	
754.7800	-651.221	-0.022542	
754.8000	-652.221	-0.022564	
754.8200	-653.217	-0.022587	
754.8400	-654.212	-0.022610	
754.8600	-655.209	-0.022634	
754.8800	-656.207	-0.022655	
754.9000	-657.206	-0.022674	
754.9200	-658.205	-0.022692	
754.9400	-659.202	-0.022708	
754.9600	-660.202	-0.022726	
754.9800	-661.198	-0.022743	
755.0000	-662.193	-0.022757	
755.0200	-663.193	-0.022772	
755.0400	-664.187	-0.022784	
755.0600	-665.182	-0.022795	
755.0800	-666.176	-0.022805	
755.1000	-667.169	-0.022815	
755.1200	-668.163	-0.022824	
755.1400	-669.161	-0.022836	
755.1600	-670.161	-0.022845	
755.1800	-671.159	-0.022852	
755.2000	-672.157	-0.022858	
755.2200	-673.152	-0.022861	
755.2400	-674.152	-0.022865	
755.2600	-675.151	-0.022871	
755.2800	-676.151	-0.022877	
755.3000	-677.151	-0.022883	
755.3200	-678.147	-0.022891	
755.3400	-679.141	-0.022892	
755.3600	-680.139	-0.022895	
755.3800	-681.140	-0.022895	
755.4000	-682.142	-0.022898	
755.4200	-683.145	-0.022902	
755.4400	-684.149	-0.022906	
755.4600	-685.150	-0.022907	
755.4800	-686.148	-0.022906	
755.5000	-687.145	-0.022904	
755.5200	-688.140	-0.022898	
755.5400	-689.139	-0.022893	
755.5600	-690.131	-0.022887	
755.5800	-691.125	-0.022883	
755.6000	-692.120	-0.022880	
755.6200	-693.113	-0.022875	
755.6400	-694.111	-0.022868	
755.6600	-695.108	-0.022860	
755.6800	-696.106	-0.022851	
755.7000	-697.103	-0.022847	
755.7200	-698.098	-0.022843	
755.7400	-699.095	-0.022838	
755.7600	-700.088	-0.022834	
755.7800	-701.081	-0.022828	
755.8000	-702.074	-0.022822	
755.8200	-703.069	-0.022815	
755.8400	-704.064	-0.022808	
755.8600	-705.057	-0.022806	
755.8800	-706.053	-0.022803	
755.9000	-707.051	-0.022800	
755.9200	-708.049	-0.022797	
755.9400	-709.048	-0.022790	
755.9600	-710.042	-0.022779	
755.9800	-711.039	-0.022773	
756.0000	-712.035	-0.022767	
756.0200	-713.030	-0.022761	
756.0400	-714.026	-0.022747	
756.0600	-714.942	-0.022693	
756.0800	-715.736	-0.022610	
756.1000	-716.404	-0.022507	
756.1200	-716.953	-0.022384	
756.1400	-717.374	-0.022241	
756.1600	-717.668	-0.022083	
756.1800	-717.844	-0.021904	
756.2000	-717.894	-0.021713	
756.2200	-717.816	-0.021506	
756.2400	-717.611	-0.021288	
756.2600	-717.284	-0.021061	
756.2800	-716.834	-0.020827	
756.3000	-716.259	-0.020582	
756.3200	-715.558	-0.020323	
756.3400	-714.735	-0.020053	
756.3600	-713.784	-0.019777	
756.3800	-712.788	-0.019529	
756.4000	-711.791	-0.019298	
756.4200	-710.795	-0.019080	
756.4400	-709.796	-0.018878	
756.4600	-708.800	-0.018688	
756.4800	-707.802	-0.018506	
756.5000	-706.805	-0.018330	
756.5200	-705.809	-0.018158	
756.5400	-704.811	-0.017991	
756.5600	-703.818	-0.017827	
756.5800	-702.822	-0.017668	
756.6000	-701.826	-0.017510	
756.6200	-700.830	-0.017357	
756.6400	-699.836	-0.017214	
756.6600	-698.840	-0.017075	
756.6800	-697.847	-0.016935	
756.7000	-696.851	-0.016799	
756.7200	-695.856	-0.016665	
756.7400	-694.861	-0.016531	
756.7600	-693.863	-0.016396	
756.7800	-692.866	-0.016267	
756.8000	-691.872	-0.016142	
756.8200	-690.878	-0.016022	
756.8400	-689.881	-0.015905	
756.8600	-688.886	-0.015790	
756.8800	-687.887	-0.015676	
756.9000	-686.890	-0.015560	
756.9200	-685.893	-0.015448	
756.9400	-684.896	-0.015335	
756.9600	-683.894	-0.015222	
756.9800	-682.891	-0.015108	
757.0000	-681.891	-0.015001	
757.0200	-680.887	-0.014900	
757.0400	-679.885	-0.014804	
757.0600	-678.888	-0.014711	
757.0800	-677.893	-0.014615	
757.1000	-676.894	-0.014515	
757.1200	-675.897	-0.014416	
757.1400	-674.897	-0.014318	
757.1600	-673.903	-0.014222	
757.1800	-672.906	-0.014126	
757.2000	-671.909	-0.014032	
757.2200	-670.913	-0.013943	
757.2400	-669.915	-0.013854	
757.2600	-668.916	-0.013768	
757.2800	-667.921	-0.013681	
757.3000	-666.929	-0.013594	
757.3200	-665.933	-0.013505	
757.3400	-664.941	-0.013413	
757.3600	-663.949	-0.013319	
757.3800	-662.950	-0.013231	
757.4000	-661.950	-0.013143	
757.4200	-660.957	-0.013063	
757.4400	-659.961	-0.012983	
757.4600	-658.962	-0.012903	
757.4800	-657.960	-0.012821	
757.5000	-656.959	-0.012739	
757.5200	-655.959	-0.012656	
757.5400	-654.961	-0.012572	
757.5600	-653.963	-0.012492	
757.5800	-652.966	-0.012416	
757.6000	-651.973	-0.012340	
757.6200	-650.974	-0.012270	
757.6400	-649.979	-0.012199	
757.6600	-648.985	-0.012130	
757.6800	-647.987	-0.012058	
757.7000	-646.991	-0.011984	
757.7200	-645.993	-0.011912	
757.7400	-644.995	-0.011835	
757.7600	-643.996	-0.011760	
757.7800	-643.003	-0.011688	
757.8000	-642.007	-0.011619	
757.8200	-641.013	-0.011554	
757.8400	-640.017	-0.011486	
757.8600	-639.022	-0.011417	
757.8800	-638.022	-0.011349	
757.9000	-637.025	-0.011277	
757.9200	-636.026	-0.011207	
757.9400	-635.025	-0.011134	
757.9600	-634.023	-0.011066	
757.9800	-633.024	-0.011001	
758.0000	-632.023	-0.010938	
758.0200	-631.020	-0.010872	
758.0400	-630.019	-0.010808	
758.0600	-629.014	-0.010744	
758.0800	-628.017	-0.010677	
758.1000	-627.013	-0.010612	
758.1200	-626.017	-0.010545	
758.1400	-625.020	-0.010480	
758.1600	-624.025	-0.010417	
758.1800	-623.026	-0.010359	
758.2000	-622.032	-0.010300	
758.2200	-621.034	-0.010240	
758.2400	-620.036	-0.010181	
758.2600	-619.042	-0.010119	
758.2800	-618.044	-0.010057	
758.3000	-617.043	-0.009991	
758.3200	-616.048	-0.009928	
758.3400	-615.058	-0.009870	
758.3600	-614.067	-0.009808	
758.3800	-613.075	-0.009751	
758.4000	-612.077	-0.009703	
758.4200	-611.085	-0.009644	
758.4400	-610.087	-0.009590	
758.4600	-609.089	-0.009533	
758.4800	-608.090	-0.009475	
758.5000	-607.096	-0.009416	
758.5200	-606.099	-0.009359	
758.5400	-605.100	-0.009306	
758.5600	-604.105	-0.009252	
758.5800	-603.111	-0.009202	
758.6000	-602.119	-0.009153	
758.6200	-601.128	-0.009101	
758.6400	-600.132	-0.009050	
758.6600	-599.136	-0.008996	
758.6800	-598.143	-0.008946	
758.7000	-597.147	-0.008895	
758.7200	-596.155	-0.008836	
758.7400	-595.161	-0.008789	
758.7600	-594.167	-0.008738	
758.7800	-593.172	-0.008686	
758.8000	-592.175	-0.008637	
758.8200	-591.176	-0.008586	
758.8400	-590.181	-0.008536	
758.8600	-589.187	-0.008485	
758.8800	-588.190	-0.008433	
758.9000	-587.192	-0.008380	
758.9200	-586.192	-0.008329	
758.9400	-585.194	-0.008283	
758.9600	-584.199	-0.008239	
758.9800	-583.200	-0.008194	
759.0000	-582.202	-0.008148	
759.0200	-581.205	-0.008099	
759.0400	-580.201	-0.008052	
759.0600	-579.199	-0.008000	
759.0800	-578.198	-0.007955	
759.1000	-577.201	-0.007912	
759.1200	-576.205	-0.007867	
759.1400	-575.209	-0.007825	
759.1600	-574.212	-0.007785	
759.1800	-573.216	-0.007744	
759.2000	-572.217	-0.007700	
759.2200	-571.220	-0.007658	
759.2400	-570.226	-0.007614	
759.2600	-569.230	-0.007570	
759.2800	-568.232	-0.007522	
759.3000	-567.234	-0.007477	
759.3200	-566.236	-0.007436	
759.3400	-565.241	-0.007398	
759.3600	-564.247	-0.007362	
759.3800	-563.256	-0.007322	
759.4000	-562.259	-0.007280	
759.4200	-561.262	-0.007238	
759.4400	-560.265	-0.007196	
759.4600	-559.270	-0.007155	
759.4800	-558.275	-0.007108	
759.5000	-557.276	-0.007065	
759.5200	-556.280	-0.007028	
759.5400	-555.281	-0.006992	
759.5600	-554.279	-0.006956	
759.5800	-553.279	-0.006919	
759.6000	-552.281	-0.006884	
759.6200	-551.285	-0.006845	
759.6400	-550.290	-0.006808	
759.6600	-549.294	-0.006769	
759.6800	-548.298	-0.006728	
759.7000	-547.299	-0.006695	
759.7200	-546.305	-0.006660	
759.7400	-545.310	-0.006627	
759.7600	-544.315	-0.006596	
759.7800	-543.317	-0.006558	
759.8000	-542.317	-0.006524	
759.8200	-541.317	-0.006487	
759.8400	-540.319	-0.006450	
759.8600	-539.322	-0.006416	
759.8800	-538.329	-0.006378	
759.9000	-537.334	-0.006343	
759.9200	-536.341	-0.006308	
759.9400	-535.346	-0.006279	
759.9600	-534.349	-0.006248	
759.9800	-533.351	-0.006212	
760.0000	-532.354	-0.006179	
760.0200	-531.355	-0.006142	
760.0400	-530.355	-0.006107	
760.0600	-529.350	-0.006070	
760.0800	-528.348	-0.006036	
760.1000	-527.348	-0.006010	
760.1200	-526.346	-0.005980	
760.1400	-525.350	-0.005954	
760.1600	-524.349	-0.005924	
760.1800	-523.350	-0.005891	
760.2000	-522.353	-0.005858	
760.2200	-521.353	-0.005824	
760.2400	-520.350	-0.005792	
760.2600	-519.348	-0.005757	
760.2800	-518.345	-0.005724	
760.3000	-517.346	-0.005694	
760.3200	-516.343	-0.005668	
760.3400	-515.344	-0.005640	
760.3600	-514.350	-0.005612	
760.3800	-513.358	-0.005583	
760.4000	-512.363	-0.005553	
760.4200	-511.368	-0.005520	
760.4400	-510.374	-0.005490	
760.4600	-509.375	-0.005458	
760.4800	-508.381	-0.005430	
760.5000	-507.387	-0.005405	
760.5200	-506.387	-0.005382	
760.5400	-505.393	-0.005357	
760.5600	-504.394	-0.005328	
760.5800	-503.399	-0.005300	
760.6000	-502.401	-0.005272	
760.6200	-501.408	-0.005243	
760.6400	-500.414	-0.005215	
760.6600	-499.419	-0.005189	
760.6800	-498.425	-0.005165	
760.7000	-497.427	-0.005146	
760.7200	-496.430	-0.005126	
760.7400	-495.436	-0.005101	
760.7600	-494.445	-0.005078	
760.7800	-493.452	-0.005051	
760.8000	-492.455	-0.005026	
760.8200	-491.459	-0.004996	
760.8400	-490.464	-0.004969	
760.8600	-489.464	-0.004943	
760.8800	-488.475	-0.004922	
760.9000	-487.480	-0.004904	
760.9200	-486.487	-0.004885	
760.9400	-485.488	-0.004863	
760.9600	-484.490	-0.004841	
760.9800	-483.492	-0.004814	
761.0000	-482.491	-0.004787	
761.0200	-481.494	-0.004758	
761.0400	-480.495	-0.004728	
761.0600	-479.494	-0.004703	
761.0800	-478.492	-0.004679	
761.1000	-477.490	-0.004659	
761.1200	-476.491	-0.004637	
761.1400	-475.493	-0.004614	
761.1600	-474.492	-0.004592	
761.1800	-473.493	-0.004569	
761.2000	-472.495	-0.004545	
761.2200	-471.494	-0.004516	
761.2400	-470.496	-0.004491	
761.2600	-469.501	-0.004470	
761.2800	-468.503	-0.004448	
761.3000	-467.506	-0.004433	
761.3200	-466.510	-0.004415	
761.3400	-465.513	-0.004394	
761.3600	-464.518	-0.004376	
761.3800	-463.520	-0.004352	
761.4000	-462.522	-0.004330	
761.4200	-461.528	-0.004307	
761.4400	-460.532	-0.004284	
761.4600	-459.540	-0.004260	
761.4800	-458.542	-0.004244	
761.5000	-457.549	-0.004226	
761.5200	-456.549	-0.004209	
761.5400	-455.556	-0.004188	
761.5600	-454.555	-0.004164	
761.5800	-453.551	-0.004144	
761.6000	-452.549	-0.004122	
761.6200	-451.548	-0.004098	
761.6400	-450.548	-0.004074	
761.6600	-449.551	-0.004055	
761.6800	-448.555	-0.004037	
761.7000	-447.560	-0.004023	
761.7200	-446.566	-0.004008	
761.7400	-445.569	-0.003988	
761.7600	-444.572	-0.003969	
761.7800	-443.572	-0.003951	
761.8000	-442.578	-0.003925	
761.8200	-441.578	-0.003902	
761.8400	-440.579	-0.003881	
761.8600	-439.579	-0.003862	
761.8800	-438.586	-0.003845	
761.9000	-437.593	-0.003827	
761.9200	-436.601	-0.003810	
761.9400	-435.609	-0.003791	
761.9600	-434.612	-0.003773	
761.9800	-433.614	-0.003749	
762.0000	-432.611	-0.003724	
762.0200	-431.613	-0.003699	
762.0400	-430.613	-0.003675	
762.0600	-429.612	-0.003655	
762.0800	-428.616	-0.003638	
762.1000	-427.614	-0.003620	
762.1200	-426.610	-0.003604	
762.1400	-425.611	-0.003585	
762.1600	-424.616	-0.003565	
762.1800	-423.618	-0.003545	
762.2000	-422.620	-0.003523	
762.2200	-421.622	-0.003502	
762.2400	-420.624	-0.003481	
762.2600	-419.625	-0.003464	
762.2800	-418.629	-0.003449	
762.3000	-417.634	-0.003435	
762.3200	-416.639	-0.003423	
762.3400	-415.641	-0.003408	
762.3600	-414.644	-0.003391	
762.3800	-413.648	-0.003373	
762.4000	-412.649	-0.003354	
762.4200	-411.659	-0.003338	
762.4400	-410.669	-0.003323	
762.4600	-409.676	-0.003309	
762.4800	-408.684	-0.003295	
762.5000	-407.691	-0.003282	
762.5200	-406.696	-0.003268	
762.5400	-405.702	-0.003251	
762.5600	-404.707	-0.003232	
762.5800	-403.713	-0.003213	
762.6000	-402.717	-0.003192	
762.6200	-401.720	-0.003172	
762.6400	-400.723	-0.003152	
762.6600	-399.729	-0.003133	
762.6800	-398.736	-0.003119	
762.7000	-397.741	-0.003105	
762.7200	-396.746	-0.003088	
762.7400	-395.750	-0.003069	
762.7600	-394.755	-0.003048	
762.7800	-393.759	-0.003029	
762.8000	-392.763	-0.003011	
762.8200	-391.765	-0.002992	
762.8400	-390.772	-0.002975	
762.8600	-389.777	-0.002961	
762.8800	-388.780	-0.002948	
762.9000	-387.784	-0.002933	
762.9200	-386.786	-0.002921	
762.9400	-385.791	-0.002906	
762.9600	-384.798	-0.002890	
762.9800	-383.802	-0.002873	
763.0000	-382.806	-0.002853	
763.0200	-381.811	-0.002833	
763.0400	-380.816	-0.002818	
763.0600	-379.818	-0.002803	
763.0800	-378.821	-0.002789	
763.1000	-377.820	-0.002771	
763.1200	-376.820	-0.002754	
763.1400	-375.819	-0.002734	
763.1600	-374.816	-0.002718	
763.1800	-373.816	-0.002698	
763.2000	-372.816	-0.002678	
763.2200	-371.816	-0.002656	
763.2400	-370.824	-0.002637	
763.2600	-369.822	-0.002622	
763.2800	-368.822	-0.002607	
763.3000	-367.826	-0.002597	
763.3200	-366.829	-0.002584	
763.3400	-365.832	-0.002567	
763.3600	-364.833	-0.002550	
763.3800	-363.836	-0.002532	
763.4000	-362.835	-0.002514	
763.4200	-361.839	-0.002499	
763.4400	-360.844	-0.002483	
763.4600	-359.852	-0.002470	
763.4800	-358.860	-0.002457	
763.5000	-357.865	-0.002440	
763.5200	-356.868	-0.002425	
763.5400	-355.873	-0.002415	
763.5600	-354.872	-0.002398	
763.5800	-353.879	-0.002380	
763.6000	-352.879	-0.002362	
763.6200	-351.880	-0.002343	
763.6400	-350.880	-0.002328	
763.6600	-349.880	-0.002316	
763.6800	-348.882	-0.002302	
763.7000	-347.883	-0.002289	
763.7200	-346.887	-0.002275	
763.7400	-345.894	-0.002256	
763.7600	-344.896	-0.002242	
763.7800	-343.895	-0.002223	
763.8000	-342.898	-0.002204	
763.8200	-341.903	-0.002191	
763.8400	-340.908	-0.002177	
763.8600	-339.912	-0.002164	
763.8800	-338.917	-0.002151	
763.9000	-337.917	-0.002134	
763.9200	-336.921	-0.002118	
763.9400	-335.923	-0.002100	
763.9600	-334.930	-0.002082	
763.9800	-333.937	-0.002065	
764.0000	-332.942	-0.002052	
764.0200	-331.948	-0.002034	
764.0400	-330.953	-0.002017	
764.0600	-329.954	-0.002008	
764.0800	-328.957	-0.001997	
764.1000	-327.957	-0.001982	
764.1200	-326.958	-0.001966	
764.1400	-325.957	-0.001950	
764.1600	-324.951	-0.001934	
764.1800	-323.946	-0.001915	
764.2000	-322.943	-0.001900	
764.2200	-321.947	-0.001887	
764.2400	-320.950	-0.001874	
764.2600	-319.953	-0.001864	
764.2800	-318.951	-0.001852	
764.3000	-317.951	-0.001835	
764.3200	-316.953	-0.001817	
764.3400	-315.954	-0.001804	
764.3600	-314.952	-0.001786	
764.3800	-313.956	-0.001767	
764.4000	-312.955	-0.001748	
764.4200	-311.960	-0.001732	
764.4400	-310.961	-0.001720	
764.4600	-309.966	-0.001707	
764.4800	-308.978	-0.001696	
764.5000	-307.987	-0.001680	
764.5200	-306.990	-0.001663	
764.5400	-305.991	-0.001644	
764.5600	-304.991	-0.001625	
764.5800	-303.995	-0.001606	
764.6000	-303.001	-0.001592	
764.6200	-302.002	-0.001577	
764.6400	-301.005	-0.001564	
764.6600	-300.005	-0.001551	
764.6800	-299.009	-0.001542	
764.7000	-298.008	-0.001529	
764.7200	-297.015	-0.001517	
764.7400	-296.017	-0.001502	
764.7600	-295.021	-0.001486	
764.7800	-294.023	-0.001469	
764.8000	-293.023	-0.001448	
764.8200	-292.026	-0.001434	
764.8400	-291.036	-0.001421	
764.8600	-290.042	-0.001410	
764.8800	-289.052	-0.001401	
764.9000	-288.057	-0.001390	
764.9200	-287.058	-0.001374	
764.9400	-286.061	-0.001361	
764.9600	-285.063	-0.001346	
764.9800	-284.065	-0.001329	
765.0000	-283.071	-0.001312	
765.0200	-282.080	-0.001298	
765.0400	-281.083	-0.001284	
765.0600	-280.086	-0.001275	
765.0800	-279.087	-0.001264	
765.1000	-278.089	-0.001252	
765.1200	-277.091	-0.001241	
765.1400	-276.090	-0.001224	
765.1600	-275.086	-0.001211	
765.1800	-274.080	-0.001194	
765.2000	-273.075	-0.001176	
765.2200	-272.077	-0.001162	
765.2400	-271.081	-0.001147	
765.2600	-270.085	-0.001135	
765.2800	-269.088	-0.001125	
765.3000	-268.091	-0.001114	
765.3200	-267.094	-0.001101	
765.3400	-266.095	-0.001085	
765.3600	-265.097	-0.001067	
765.3800	-264.101	-0.001048	
765.4000	-263.108	-0.001031	
765.4200	-262.108	-0.001017	
765.4400	-261.112	-0.001009	
765.4600	-260.114	-0.000999	
765.4800	-259.118	-0.000989	
765.5000	-258.129	-0.000980	
765.5200	-257.136	-0.000967	
765.5400	-256.137	-0.000952	
765.5600	-255.137	-0.000935	
765.5800	-254.137	-0.000918	
765.6000	-253.140	-0.000901	
765.6200	-252.143	-0.000885	
765.6400	-251.142	-0.000873	
765.6600	-250.145	-0.000861	
765.6800	-249.142	-0.000853	
765.7000	-248.138	-0.000842	
765.7200	-247.139	-0.000828	
765.7400	-246.142	-0.000813	
765.7600	-245.142	-0.000794	
765.7800	-244.146	-0.000779	
765.8000	-243.151	-0.000760	
765.8200	-242.151	-0.000745	
765.8400	-241.154	-0.000733	
765.8600	-240.157	-0.000720	
765.8800	-239.162	-0.000710	
765.9000	-238.163	-0.000699	
765.9200	-237.165	-0.000686	
765.9400	-236.167	-0.000671	
765.9600	-235.171	-0.000655	
765.9800	-234.171	-0.000640	
766.0000	-233.176	-0.000624	
766.0200	-232.183	-0.000612	
766.0400	-231.186	-0.000602	
766.0600	-230.188	-0.000590	
766.0800	-229.191	-0.000577	
766.1000	-228.193	-0.000565	
766.1200	-227.193	-0.000549	
766.1400	-226.195	-0.000531	
766.1600	-225.195	-0.000513	
766.1800	-224.193	-0.000495	
766.2000	-223.193	-0.000480	
766.2200	-222.196	-0.000466	
766.2400	-221.197	-0.000452	
766.2600	-220.200	-0.000442	
766.2800	-219.200	-0.000430	
766.3000	-218.203	-0.000417	
766.3200	-217.207	-0.000401	
766.3400	-216.208	-0.000382	
766.3600	-215.214	-0.000363	
766.3800	-214.218	-0.000348	
766.4000	-213.227	-0.000336	
766.4200	-212.235	-0.000321	
766.4400	-211.240	-0.000312	
766.4600	-210.245	-0.000306	
766.4800	-209.248	-0.000294	
766.5000	-208.252	-0.000283	
766.5200	-207.256	-0.000269	
766.5400	-206.261	-0.000251	
766.5600	-205.268	-0.000230	
766.5800	-204.273	-0.000214	
766.6000	-203.278	-0.000196	
766.6200	-202.285	-0.000183	
766.6400	-201.291	-0.000173	
766.6600	-200.295	-0.000165	
766.6800	-199.298	-0.000154	
766.7000	-198.298	-0.000136	
766.7200	-197.300	-0.000118	
766.7400	-196.299	-0.000101	
766.7600	-195.303	-0.000083	
766.7800	-194.309	-0.000064	
766.8000	-193.314	-0.000052	
766.8200	-192.323	-0.000040	
766.8400	-191.330	-0.000027	
766.8600	-190.333	-0.000020	
766.8800	-189.338	-0.000013	
766.9000	-188.341	0.000001	
766.9200	-187.347	0.000017	
766.9400	-186.351	0.000034	
766.9600	-185.351	0.000049	
766.9800	-184.354	0.000069	
767.0000	-183.356	0.000084	
767.0200	-182.364	0.000091	
767.0400	-181.366	0.000101	
767.0600	-180.372	0.000112	
767.0800	-179.374	0.000122	
767.1000	-178.375	0.000137	
767.1200	-177.375	0.000152	
767.1400	-176.378	0.000169	
767.1600	-175.379	0.000185	
767.1800	-174.383	0.000205	
767.2000	-173.381	0.000222	
767.2200	-172.381	0.000235	
767.2400	-171.378	0.000245	
767.2600	-170.377	0.000255	
767.2800	-169.379	0.000270	
767.3000	-168.382	0.000283	
767.3200	-167.385	0.000301	
767.3400	-166.387	0.000321	
767.3600	-165.388	0.000337	
767.3800	-164.393	0.000352	
767.4000	-163.396	0.000368	
767.4200	-162.399	0.000382	
767.4400	-161.407	0.000396	
767.4600	-160.411	0.000407	
767.4800	-159.413	0.000420	
767.5000	-158.415	0.000432	
767.5200	-157.419	0.000447	
767.5400	-156.424	0.000465	
767.5600	-155.429	0.000483	
